CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,Normalized_PAMPA,Binary,Soft_Label,Pred_10
2379,2018_Ramalho,2018,[NMe-S]-ribifolin (5),2379,CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)N(C)C(=O)CNC(=O)[C@H](CC(C)C)NC1=O,8,Circle,-10.0,-10.0,,,-0.2938,-1.0,0,0.0,0.5255235
2380,2018_Ramalho,2018,[NMe-SG]-ribifolin (6),2380,CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)N(C)C(=O)CN(C)C(=O)[C@H](CC(C)C)NC1=O,8,Circle,-10.0,-10.0,,,0.0484,-1.0,0,0.0,0.52277833
2381,2018_Ramalho,2018,pohlianin C (7),2381,CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC1=O,8,Circle,-10.0,-10.0,,,-1.269,-1.0,0,0.0,0.5263927
2382,2018_Ramalho,2018,[NMe-FGGG]-pohlianin C (9),2382,CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)CN(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)CC)NC1=O,8,Circle,-10.0,-10.0,,,0.0998,-1.0,0,0.0,0.517947
2383,2018_Ramalho,2018,[NMe-IFG]-pohlianin C (10),2383,CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)CC)N(C)C1=O,8,Circle,-10.0,-10.0,,,-0.2424,-1.0,0,0.0,0.51410216
2384,2018_Ramalho,2018,[NMe-FG]-pohlianin C (11),2384,CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)CC)NC1=O,8,Circle,-10.0,-10.0,,,-0.5846,-1.0,0,0.0,0.5218284
2385,2018_Ramalho,2018,jatrophidin (12),2385,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC1=O,8,Circle,-10.0,-10.0,,,-0.6149,-1.0,0,0.0,0.5216597
7234,2022_Bhardwaj,2022,D8.1,7234,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,8,Circle,-5.16,-4.63,,,2.1412,0.42,1,1.0,0.5261621
7235,2022_Bhardwaj,2022,D8.2,7235,CC[C@@H](C)[C@H]1NC(=O)[C@@H](CC(C)C)NC(=O)C(C)(C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](CC(C)C)NC(=O)C(C)(C)NC(=O)[C@@H]2CCCN2C1=O,8,Circle,-5.13,-4.93,,,1.8952,0.435,1,1.0,0.5355627
7236,2022_Bhardwaj,2022,D8.3,7236,CC[C@@H](C)[C@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,8,Circle,-5.34,-5.14,,,3.4617,0.33,1,1.0,0.5261435
7237,2022_Bhardwaj,2022,D8.4,7237,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C1=O,8,Circle,-6.87,,,,2.772,-0.435,0,0.0,0.5313224
7238,2022_Bhardwaj,2022,D8.5,7238,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,8,Circle,-5.24,-4.67,,,2.434,0.38,1,1.0,0.5240569
7239,2022_Bhardwaj,2022,D8.6,7239,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C(C)C)NC1=O,8,Circle,-5.47,-6.13,,,1.4093,0.265,1,1.0,0.5312704
7240,2022_Bhardwaj,2022,D8.7,7240,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,8,Circle,-5.9,,,,4.3906,0.05,1,0.525,0.51415783
7241,2022_Bhardwaj,2022,D8.8,7241,CC[C@@H](C)[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC1=O,8,Circle,-5.23,-4.64,,,3.4617,0.385,1,1.0,0.5282389
7242,2022_Bhardwaj,2022,D8.10,7242,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,8,Circle,-5.91,-5.41,,,2.3382,0.045,1,0.5225,0.52053255
7243,2022_Bhardwaj,2022,D8.12,7243,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC1=O,8,Circle,-6.74,,,,1.3074,-0.37,0,0.0,0.5343583
7244,2022_Bhardwaj,2022,D8.14,7244,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)NC1=O,8,Circle,-6.01,,,,3.7051,-0.005,0,0.4975,0.52007866
7245,2022_Bhardwaj,2022,D8.15,7245,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)NC1=O,8,Circle,-6.11,,,,3.1725,-0.055,0,0.4725,0.5210514
7246,2022_Bhardwaj,2022,D8.16,7246,CC[C@H](C)[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,8,Circle,-5.67,,,,2.1895,0.165,1,0.5825,0.52725583
7247,2022_Bhardwaj,2022,D8.17,7247,CC[C@H](C)[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,8,Circle,-6.14,,,,2.4823,-0.07,0,0.465,0.5245314
7248,2022_Bhardwaj,2022,D8.18,7248,CC[C@@H](C)[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,8,Circle,-5.98,,,,1.7515,0.01,1,0.505,0.53639036
7249,2022_Bhardwaj,2022,D8.19,7249,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,8,Circle,-5.54,,,,2.6321,0.23,1,0.615,0.520514
7250,2022_Bhardwaj,2022,D8.20,7250,CC(C)C[C@H]1C(=O)N[C@H](C(C)C)C(=O)N[C@H](C)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N1C,8,Circle,-5.97,,,,1.9481,0.015,1,0.5075,0.5304662
7251,2022_Bhardwaj,2022,D8.21,7251,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC1=O,8,Circle,-5.69,-4.95,,,3.0716,0.155,1,0.5775,0.53244615
7252,2022_Bhardwaj,2022,D8.22,7252,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N1C,8,Circle,-6.67,,,,1.0192,-0.335,0,0.0,0.5269919
7253,2022_Bhardwaj,2022,D8.23,7253,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC1=O,8,Circle,-5.89,,,,3.0716,0.055,1,0.5275,0.52419424
7254,2022_Bhardwaj,2022,D8.25,7254,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC1=O,8,Circle,-6.08,,,,1.7994,-0.04,0,0.48,0.52789265
7255,2022_Bhardwaj,2022,D8.26,7255,CC[C@H](C)[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC1=O,8,Circle,-6.59,-6.19,,,1.3614,-0.295,0,0.0,0.53738904
7256,2022_Bhardwaj,2022,D8.27,7256,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,8,Circle,-6.55,,,,2.6264,-0.275,0,0.0,0.5243168
7257,2022_Bhardwaj,2022,D8.28,7257,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC1=O,8,Circle,-5.94,,,,1.8956,0.03,1,0.515,0.5347585
7258,2022_Bhardwaj,2022,D8.29,7258,CSCC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C1=O,8,Circle,-6.44,,,,1.2604,-0.22,0,0.39,0.5172396
7259,2022_Bhardwaj,2022,D8.30,7259,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,8,Circle,-5.36,-5.4,,,1.7515,0.32,1,1.0,0.52962476
7260,2022_Bhardwaj,2022,D8.31,7260,CC(C)C[C@@H]1C(=O)N[C@H](C(C)C)C(=O)N[C@H](C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@H](C)C(=O)N2CCC[C@@H]2C(=O)N1C,8,Circle,-5.61,-6.03,,,1.0192,0.195,1,0.5975,0.52449113
7261,2022_Bhardwaj,2022,D8.32,7261,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@@H]2C(=O)N1C,8,Circle,-5.27,-5.56,,,2.772,0.365,1,1.0,0.5351005
7262,2022_Bhardwaj,2022,D8.33,7262,CC[C@@H](C)[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC1=O,8,Circle,-5.17,-4.72,,,2.9728,0.415,1,1.0,0.5304014
529,2013_CHUGAI,2013,DP-521,529,CC(C)C[C@H]1C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CC(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N1C,9,Lariat,-4.36,,,,1.3707,0.82,1,1.0,0.5139965
530,2013_CHUGAI,2013,DP-522,530,CC(C)C[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCC(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N1C,9,Lariat,-5.28,,,,-0.1927,0.36,1,1.0,0.50434977
531,2013_CHUGAI,2013,DP-523,531,CC(C)C[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N1C,9,Lariat,-4.7,,,,1.1741,0.65,1,1.0,0.5161621
532,2013_CHUGAI,2013,DP-524,532,CC(C)C[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCCC(=O)N(C)[C@@H](C)C(=O)N1C,9,Lariat,-4.8,,,,1.5013,0.6,1,1.0,0.52721304
533,2013_CHUGAI,2013,DP-525,533,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,9,Lariat,-4.66,,,,1.5658,0.67,1,1.0,0.5069549
534,2013_CHUGAI,2013,DP-526,534,CC(C)C[C@H]1C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,9,Lariat,-4.85,,,,0.9157,0.575,1,1.0,0.5089691
535,2013_CHUGAI,2013,DP-527,535,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,9,Lariat,-4.96,,,,1.1741,0.52,1,1.0,0.50981385
536,2013_CHUGAI,2013,DP-528,536,CC(C)C[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N1C,9,Lariat,-4.89,,,,0.8319,0.555,1,1.0,0.5188337
537,2013_CHUGAI,2013,DP-529,537,CC(C)C[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N1C,9,Lariat,-4.64,,,,1.2204,0.68,1,1.0,0.5163746
538,2013_CHUGAI,2013,DP-530,538,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@@H]2CCCN2C1=O,9,Lariat,-4.96,,,,0.7659,0.52,1,1.0,0.519772
641,2013_CHUGAI,2013,DP-673,641,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,9,Lariat,-4.52,,,,3.3133,0.74,1,1.0,0.52513367
647,2013_CHUGAI,2013,DP-682,647,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,9,Lariat,-4.89,,,,1.5626,0.555,1,1.0,0.51387185
648,2013_CHUGAI,2013,DP-683,648,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,9,Lariat,-4.49,,,,2.5888,0.755,1,1.0,0.51948375
649,2013_CHUGAI,2013,DP-684,649,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,9,Lariat,-4.64,,,,2.2466,0.68,1,1.0,0.50834745
650,2013_CHUGAI,2013,DP-685,650,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,9,Lariat,-4.55,,,,1.9543,0.725,1,1.0,0.49800363
651,2013_CHUGAI,2013,DP-686,651,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,9,Lariat,-4.44,,,,2.9805,0.78,1,1.0,0.5110255
652,2013_CHUGAI,2013,DP-687,652,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@@H]2CCCN2C1=O,9,Lariat,-5.0,,,,1.1081,0.5,1,1.0,0.5183692
653,2013_CHUGAI,2013,DP-688,653,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@@H]2CCCN2C1=O,9,Lariat,-4.77,,,,2.1343,0.615,1,1.0,0.5123339
654,2013_CHUGAI,2013,DP-689,654,CC(C)C[C@H]1C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N1C,9,Lariat,-4.36,,,,2.2003,0.82,1,1.0,0.5170893
655,2013_CHUGAI,2013,DP-690,655,CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C1=O,9,Lariat,-4.48,,,,1.699,0.76,1,1.0,0.5189394
656,2013_CHUGAI,2013,DP-691,656,CC(C)C[C@@H]1NC(=O)CN(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC1=O,9,Lariat,-4.48,,,,1.699,0.76,1,1.0,0.5212644
657,2013_CHUGAI,2013,DP-692,657,CC(C)C[C@@H]1NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](COC(C)(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C1=O,9,Lariat,-4.54,,,,1.8581,0.73,1,1.0,0.50795627
658,2013_CHUGAI,2013,DP-693,658,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,9,Lariat,-4.46,,,,1.468,0.77,1,1.0,0.50831425
659,2013_CHUGAI,2013,DP-694,659,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)CC(=O)N[C@@H]([C@@H](C)O)C(=O)N1C,9,Lariat,-4.48,,,,1.468,0.76,1,1.0,0.516502
660,2013_CHUGAI,2013,DP-695,660,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N1C,9,Lariat,-4.82,,,,1.5658,0.59,1,1.0,0.51187783
661,2013_CHUGAI,2013,DP-696,661,CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](COC(C)(C)C)NC(=O)[C@H](CC(C)C)N(C)C1=O,9,Lariat,-4.43,,,,2.2466,0.785,1,1.0,0.51360494
662,2013_CHUGAI,2013,DP-697,662,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,9,Lariat,-4.46,,,,1.1741,0.77,1,1.0,0.50981385
663,2013_CHUGAI,2013,DP-698,663,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](COC(C)(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]([C@@H](C)O)NC1=O,9,Lariat,-4.51,,,,2.2466,0.745,1,1.0,0.50762635
